ID,order,family,specie,y,x
6386,Siluriformes,Heptapteridae,Acentronichthys leptos,"-22,5658","-43,1836"
6463,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,4356","-42,7589"
4350,Siluriformes,Callichthyidae,Scleromystax barbatus,"-22,4356","-42,7589"
6674,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9706","-43,4817"
6413,Siluriformes,Heptapteridae,Sem informação,"-22,5336","-42,9281"
3240,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9417","-42,8153"
837,Insecta,Coleoptera,Hexacylloepus,"-22,9638","-43,2667"
7053,Siluriformes,Trichomycteridae,Homodiaetus passarelli,"-22,5031","-42,894"
3778,Odonata,Aeshnidae,Gynacantha mexicana,"-22,4523","-42,7707"
1094,Insecta,Odonata,Orthemis,"-22,9621","-43,289"
3342,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9633","-42,8403"
6678,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9742","-43,4147"
440,Trichoptera,Helicopsychidae,Sem Informações,"-22,9469","-43,2923"
700,Diptera,Chironomidae,Sem Informações,"-22,9489","-43,2858"
3292,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9367","-42,8587"
6593,Siluriformes,Pimelodidae,Pimelodus maculatus,"-22,4164","-42,753"
3302,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9375","-42,7862"
264,Trichoptera,Anomalopsychidae,Sem Informações,"-22,9361","-43,4133"
1170,Insecta,Odonata,Erythemis,"-22,453","-42,772"
3731,Odonata,Aeshnidae,Gynacantha nervosa,"-22,4666","-42,756"
2913,Actinopterygii,Siluriformes,Ancistrus,"-22,5689","-43,3819"
5010,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,5622","-43,2561"
5730,Characiformes,Crenuchidae,Characidium alipioi,"-22,5725","-43,1967"
4096,Cyprinodontiformes,Anablepidae,Jenynsia lineata,"-23,0656","-43,5669"
1225,Actinopterygii,Pleuronectiformes,Achirus,"-22,943","-42,7323"
994,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
21,Trichoptera,Philopotamidae,Sem Informações,"-22,9594","-43,2778"
5071,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2561"
427,Trichoptera,Polycentropodidae,Sem Informações,"-22,9489","-43,2858"
6493,Siluriformes,Heptapteridae,Sem informação,"-22,4211","-42,7386"
1657,Actinopterygii,Siluriformes,Scleromystax,"-22,6136","-43,2281"
4629,Characiformes,Characidae,Sem informaçao,"-22,6","-42,75"
7048,Cyprinodontiformes,Poeciliidae,Phalloceros caudimaculatus,"-23,0167","-43,5167"
5545,Characiformes,Crenuchidae,Characidium vidali,"-22,5831","-43,4469"
6686,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9542","-43,4464"
3048,Actinopterygii,Cyprinodontiformes,Phalloceros,"-22,4465","-42,7521"
7136,Cyprinodontiformes,Poeciliidae,Phalloceros harpagos,"-22,9189","-42,9156"
69,Trichoptera,Hydropsychidae,Macrostemum diagramma,"-22,9495","-43,2803"
1531,Actinopterygii,Atheriniformes,Atherinella,"-22,9633","-42,8403"
5562,Characiformes,Crenuchidae,Sem informação,"-22,5792","-43,434"
5024,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,6211","-43,2419"
1280,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9492","-42,704"
1730,Actinopterygii,Siluriformes,Corydoras,"-22,5925","-43,414"
935,Actinopterygii,Siluriformes,Trichomycterus,"-22,5249","-43,0317"
6341,Siluriformes,Loricariidae,Neoplecostomus microps,"-22,5428","-43,0664"
3399,Actinopterygii,Cyprinodontiformes,Phalloceros,"-22,575","-43,3636"
2830,Actinopterygii,Siluriformes,Rineloricaria,"-22,5216","-42,6301"
4771,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2561"
3306,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9375","-42,7862"
6741,Cyprinodontiformes,Poeciliidae,Poecilia vivipara,"-23,0167","-43,4833"
5188,Characiformes,Characidae,Sem informaçao,"-22,5908","-43,0769"
4954,Characiformes,Characidae,Sem informaçao,"-22,4736","-42,7606"
5659,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,7131","-42,9519"
5718,Characiformes,Crenuchidae,Sem informação,"-22,5694","-43,1989"
5826,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,7131","-42,9519"
394,Trichoptera,Hydropsychidae,Sem Informações,"-22,9542","-43,2916"
621,Hemiptera,Veliidae,Sem Informações,"-22,9488","-43,2861"
4393,Characiformes,Characidae,Astyanax hastatus,"-22,9853","-43,4903"
1875,Actinopterygii,Characiformes,Characidium,"-22,4189","-42,6217"
3075,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,5967","-43,2381"
3256,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,951","-42,8133"
1179,Insecta,Odonata,Tauriphila,"-22,453","-42,772"
3400,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,575","-43,3636"
5213,Characiformes,Characidae,Sem informaçao,"-22,5908","-43,0769"
6117,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,5622","-43,2561"
269,Trichoptera,Leptoceridae,Sem Informações,"-22,9356","-43,4391"
3811,Odonata,Aeshnidae,Anax concolor,"-22,4248","-42,743"
376,Trichoptera,Anomalopsychidae,Sem Informações,"-22,9594","-43,289"
4095,Characiformes,Anostomidae,Sem informaçao,"-22,8917","-43,2917"
2389,Actinopterygii,Siluriformes,Pimelodella,"-22,8942","-42,7941"
6319,Characiformes,Curimatidae,Cyphocharax gilbert,"-22,7131","-42,9519"
4362,Siluriformes,Callichthyidae,Corydoras nattereri,"-22,5783","-43,0639"
3851,Odonata,Aeshnidae,Anax concolor,"-22,5442","-42,8122"
3326,Actinopterygii,Cyprinodontiformes,Sem Informações,"-22,9375","-42,7862"
37,Trichoptera,Leptoceridae,Sem Informações,"-22,9542","-43,2916"
4590,Characiformes,Characidae,Oligosarcus hepsetus,"-22,5869","-43,4072"
7060,Cyprinodontiformes,Poeciliidae,Poecilia vivipara,"-22,9689","-42,9039"
2903,Actinopterygii,Siluriformes,Schizolecis,"-22,575","-43,3636"
6401,Siluriformes,Loricariidae,Sem informação,"-22,5783","-43,0639"
675,Diptera,Chironomidae,Sem Informações,"-22,4817","-43,0133"
2902,Actinopterygii,Siluriformes,Kronichthys,"-22,575","-43,3636"
773,Ephemeroptera,Baetidae,Sem Informações,"-22,9361","-43,4413"
2900,Actinopterygii,Siluriformes,Parotocinclus,"-22,6147","-43,3889"
4457,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-23,0167","-43,4167"
992,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
1163,Insecta,Odonata,Erythemis,"-22,453","-42,772"
2241,Actinopterygii,Siluriformes,Pimelodella,"-22,5869","-43,4072"
461,Trichoptera,Hydropsychidae,Sem Informações,"-22,9542","-43,2916"
1699,Actinopterygii,Siluriformes,Scleromystax,"-22,5178","-42,8986"
6612,Siluriformes,Trichomycteridae,Sem informação,"-22,4878","-43,2964"
1097,Insecta,Odonata,Macrothemis,"-22,9621","-43,289"
390,Trichoptera,Hydropsychidae,Macrostemum diagramma,"-22,9585","-43,2774"
3102,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9737","-43,2108"
6818,Siluriformes,Trichomycteridae,Trichomycterus zonatus,"-22,9333","-43,4667"
3293,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9367","-42,8587"
1183,Insecta,Odonata,Erythemis,"-22,453","-42,772"
6726,Siluriformes,Trichomycteridae,Sem informação,"-22,4328","-42,7694"
5535,Characiformes,Crenuchidae,Characidium vidali,"-22,6003","-43,2658"
709,Diptera,Chironomidae,Sem Informações,"-22,9489","-43,2858"
714,Diptera,Chironomidae,Sem Informações,"-22,9489","-43,2858"
711,Diptera,Chironomidae,Sem Informações,"-22,9489","-43,2858"
469,Trichoptera,Polycentropodidae,Sem Informações,"-22,9542","-43,2916"
1125,Insecta,Odonata,Macrothemis,"-22,9273","-43,3013"
3186,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,4511","-42,6485"
5673,Characiformes,Crenuchidae,Characidium vidali,"-22,5858","-43,0692"
3325,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9375","-42,7862"
3398,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,6147","-43,3889"
1051,Insecta,Odonata,Forcepsioneura,"-22,9621","-43,289"
4597,Characiformes,Characidae,Sem informaçao,"-22,5867","-43,1842"
2116,Actinopterygii,Gymnotiformes,Gymnotus,"-22,5039","-42,8931"
2630,Actinopterygii,Siluriformes,Pareiorhaphis,"-22,4994","-42,9786"
6235,Gymnotiformes,Gymnotidae,Gymnotus pantherinus,"-22,6211","-43,2419"
3322,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9375","-42,7862"
3776,Odonata,Aeshnidae,Coryphaeschna adnexa,"-22,4532","-42,7704"
3832,Odonata,Aeshnidae,Anax concolor,"-22,4247","-42,742"
3262,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,951","-42,8133"
6454,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,4211","-42,7386"
4686,Characiformes,Characidae,Sem informaçao,"-22,5792","-43,434"
2246,Actinopterygii,Siluriformes,Acentronichthys,"-22,6042","-43,2211"
7047,Siluriformes,Trichomycteridae,Sem informação,"-22,3833","-42,5667"
59,Trichoptera,Polycentropodidae,Nyctiophylax neotropicalis,"-22,9574","-43,2776"
1455,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,8153"
1464,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,8153"
4083,Pleuronectiformes,Achiridae,Achirus lineatus,"-22,9029","-43,1739"
1180,Insecta,Odonata,Tauriphila,"-22,453","-42,772"
6015,Siluriformes,Loricariidae,Sem informação,"-22,4328","-42,7694"
6440,Siluriformes,Loricariidae,Sem informação,"-22,5817","-43,1633"
2388,Actinopterygii,Siluriformes,Rhamdia,"-22,8942","-42,7941"
6079,Siluriformes,Loricariidae,Hypostomus affinis,"-22,5831","-43,4469"
5671,Characiformes,Crenuchidae,Characidium vidali,"-22,5911","-43,0906"
15,Trichoptera,Hydropsychidae,Sem Informações,"-22,9594","-43,2778"
3856,Odonata,Aeshnidae,Coryphaeschna perrensi,"-22,4502","-42,7746"
155,Trichoptera,Sem Informações,Sem Informações,"-22,4833","-42,9833"
6670,Cyprinodontiformes,Poeciliidae,Phalloptychus januarius,"-22,9633","-43,2097"
1114,Insecta,Odonata,Macrothemis,"-22,959","-43,2774"
6262,Siluriformes,Heptapteridae,Rhamdia quelen,"-22,95","-43,4833"
2237,Actinopterygii,Siluriformes,Acentronichthys,"-22,5794","-43,4361"
1489,Actinopterygii,Atheriniformes,Atherinella,"-22,9492","-42,704"
5221,Characiformes,Characidae,Sem informaçao,"-22,6139","-43,4111"
2548,Actinopterygii,Siluriformes,Ancistrus,"-22,5572","-43,2772"
849,Insecta,Coleoptera,Microcylloepus,"-22,9595","-43,2749"
460,Trichoptera,Hydropsychidae,Leptonema tholloni,"-22,9542","-43,2916"
441,Trichoptera,Helicopsychidae,Sem Informações,"-22,9495","-43,2803"
1542,Actinopterygii,Atheriniformes,Atherinella,"-22,9633","-42,8403"
6125,Siluriformes,Loricariidae,Pseudotothyris obtusa,"-22,5858","-43,0692"
4432,Characiformes,Characidae,Astyanax hastatus,"-22,9683","-43,4964"
3230,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9417","-42,88"
481,Trichoptera,Odontoceridae,Sem Informações,"-22,9488","-43,2693"
1085,Insecta,Odonata,Progomphus,"-22,9273","-43,3013"
48,Trichoptera,Hydropsychidae,Macrostemum diagramma,"-22,9542","-43,2916"
5187,Characiformes,Characidae,Sem informaçao,"-22,6139","-43,4111"
472,Trichoptera,Leptoceridae,Triplectides gracilis,"-22,9574","-43,2776"
5346,Cichliformes,Cichlidae,Sem informação,"-22,4164","-42,753"
13,Trichoptera,Helicopsychidae,Sem Informações,"-22,9594","-43,2778"
3314,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9375","-42,7862"
2837,Actinopterygii,Siluriformes,Parotocinclus,"-22,6152","-42,7362"
2398,Actinopterygii,Siluriformes,Rhamdia,"-22,6147","-43,3889"
1016,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
1496,Actinopterygii,Atheriniformes,Atherinella,"-22,943","-42,7323"
1002,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
3403,Actinopterygii,Cyprinodontiformes,Phalloceros,"-22,5689","-43,3819"
777,Ephemeroptera,Baetidae,Sem Informações,"-22,9349","-43,4485"
586,Basommatophora,Planorbidae,Sem Informações,"-22,7122","-42,9514"
4406,Characiformes,Characidae,Astyanax hastatus,"-22,9756","-43,4956"
266,Trichoptera,Calamoceratidae,Sem Informações,"-22,9361","-43,4133"
1457,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,8153"
1303,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,951","-42,8017"
4472,Characiformes,Characidae,Mimagoniates microlepis,"-22,9661","-43,4797"
45,Trichoptera,Polycentropodidae,Sem Informações,"-22,9542","-43,2916"
4343,Siluriformes,Callichthyidae,Hoplosternum littorale,"-22,6753","-42,9733"
6370,Siluriformes,Loricariidae,Parotocinclus maculicauda,"-22,6139","-43,4111"
1153,Insecta,Odonata,Orthemis,"-22,453","-42,772"
848,Insecta,Coleoptera,Hexacylloepus,"-22,9595","-43,2749"
5654,Characiformes,Crenuchidae,Sem informação,"-22,4942","-42,9981"
6462,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,5167","-42,9667"
1229,Actinopterygii,Pleuronectiformes,Achirus,"-22,943","-42,7323"
3722,Odonata,Aeshnidae,Coryphaeschna adnexa,"-22,5445","-42,8118"
1212,Actinopterygii,Pleuronectiformes,Achirus,"-22,9492","-42,704"
388,Trichoptera,Hydrobiosidae,Sem Informações,"-22,9574","-43,2776"
2832,Actinopterygii,Siluriformes,Hypostomus,"-22,5533","-42,693"
4415,Characiformes,Characidae,Oligosarcus hepsetus,"-22,6753","-42,9733"
5742,Characiformes,Crenuchidae,Sem informação,"-22,4356","-42,7589"
6092,Siluriformes,Loricariidae,Sem informação,"-22,6167","-42,7167"
938,Actinopterygii,Siluriformes,Trichomycterus,"-22,9493","-43,4853"
3068,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,5794","-43,4361"
782,Ephemeroptera,Baetidae,Sem Informações,"-22,9489","-43,2858"
5253,Characiformes,Characidae,Sem informaçao,"-22,5911","-43,0906"
1698,Actinopterygii,Siluriformes,Corydoras,"-22,4789","-42,6572"
1519,Actinopterygii,Atheriniformes,Atherinella,"-22,9375","-42,7862"
2392,Actinopterygii,Siluriformes,Imparfinis,"-22,5342","-43,0386"
47,Trichoptera,Polycentropodidae,Sem Informações,"-22,9542","-43,2916"
6027,Siluriformes,Loricariidae,Loricariichthys castaneus,"-22,4736","-42,7606"
5305,Cichliformes,Cichlidae,Australoheros facetus,"-22,444","-42,778"
4249,Siluriformes,Callichthyidae,Callichthys callichthys,"-22,9147","-42,9164"
6045,Siluriformes,Loricariidae,Hisonotus notatus,"-22,4796","-42,6573"
3503,Actinopterygii,Cyprinodontiformes,Kryptolebias,"-22,5723","-43,0346"
43,Trichoptera,Philopotamidae,Sem Informações,"-22,9542","-43,2916"
1019,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
3753,Odonata,Aeshnidae,Gynacantha mexicana,"-22,452","-42,7717"
1047,Insecta,Odonata,Forcepsioneura,"-22,9621","-43,289"
1133,Insecta,Odonata,Orthemis,"-22,453","-42,772"
6123,Siluriformes,Loricariidae,Parotocinclus maculicauda,"-22,5867","-43,1842"
3358,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9633","-42,8403"
1774,Actinopterygii,Perciformes,Centropomus,"-22,943","-42,7323"
6571,Cyprinodontiformes,Poeciliidae,Phalloptychus januarius,"-23,0167","-43,4167"
1285,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9367","-42,8587"
4317,Siluriformes,Callichthyidae,Hoplosternum littorale,"-22,9175","-42,9253"
4489,Characiformes,Characidae,Astyanax taeniatus,"-22,9667","-43,45"
6478,Siluriformes,Heptapteridae,Acentronichthys leptos,"-22,4214","-42,7386"
2535,Actinopterygii,Siluriformes,Schizolecis,"-22,5869","-43,4072"
995,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
