ID_,lat_x,long_y,Familia_,Ordem_
1444,"-21,637,222","-41,757,694",Curimatidae,Peixe
1445,"-21,637,222","-41,757,694",Curimatidae,Peixe
1446,"-21,637,222","-41,757,694",Curimatidae,Peixe
1447,"-21,637,222","-41,757,694",Curimatidae,Peixe
1448,"-21,637,222","-41,757,694",Curimatidae,Peixe
1449,-21.63,"-42,034,528",Curimatidae,Peixe
1450,-21.63,"-42,034,528",Curimatidae,Peixe
1451,"-21,698,111","-42,238,944",Curimatidae,Peixe
1452,"-21,698,111","-42,238,944",Curimatidae,Peixe
1453,"-21,698,111","-42,238,944",Curimatidae,Peixe
1454,"-21,698,111","-42,238,944",Curimatidae,Peixe
1455,"-21,698,111","-42,238,944",Curimatidae,Peixe
1456,"-21,698,111","-42,238,944",Curimatidae,Peixe
1457,"-21,698,111","-42,238,944",Curimatidae,Peixe
1458,"-21,698,111","-42,238,944",Curimatidae,Peixe
1459,"-21,698,111","-42,238,944",Curimatidae,Peixe
1460,-22.22.585,"-42,004,733",Curimatidae,Peixe
1461,-21.9.071,-41.71.285,Curimatidae,Peixe
1462,"-22,426,008","-42,174,189",Curimatidae,Peixe
1463,"-22,426,008","-42,174,189",Curimatidae,Peixe
1464,"-22,540,639","-42,431,694",Curimatidae,Peixe
1465,"-21,715,194","-42,342,417",Curimatidae,Peixe
1466,"-21,717,389","-41,924,028",Curimatidae,Peixe
1467,"-21,717,389","-41,924,028",Curimatidae,Peixe
1468,-21.58,"-42,142,778",Curimatidae,Peixe
1469,-21.58,"-42,142,778",Curimatidae,Peixe
1470,"-21,634,694","-41,761,444",Curimatidae,Peixe
1471,"-21,634,694","-41,761,444",Curimatidae,Peixe
1472,-22.23.815,"-42,059,303",Curimatidae,Peixe
1473,"-22,233","-42,035,556",Curimatidae,Peixe
1474,"-22,233","-42,035,556",Curimatidae,Peixe
1475,"-21,634,444","-42,033,861",Curimatidae,Peixe
1476,"-21,634,444","-42,033,861",Curimatidae,Peixe
1477,"-21,634,444","-42,033,861",Curimatidae,Peixe
1478,"-21,634,694","-41,761,444",Curimatidae,Peixe
1479,"-21,634,694","-41,761,444",Curimatidae,Peixe
1480,"-21,634,694","-41,761,444",Curimatidae,Peixe
1481,"-21,634,694","-41,761,444",Curimatidae,Peixe
1482,"-21,748,528","-42,342,417",Curimatidae,Peixe
1483,"-21,748,528","-42,342,417",Curimatidae,Peixe
1484,"-21,717,389","-41,924,028",Curimatidae,Peixe
1485,"-21,717,389","-41,924,028",Curimatidae,Peixe
1486,"-21,717,389","-41,924,028",Curimatidae,Peixe
1487,"-21,717,389","-41,924,028",Curimatidae,Peixe
1488,-21.58,"-42,142,778",Curimatidae,Peixe
1489,"-21,319,167","-41,327,217",Curimatidae,Peixe
1490,"-20,999,417","-41,719,967",Curimatidae,Peixe
1491,"-21,715,194","-42,342,417",Cyprinodontidae,Peixe
1492,"-22,559,139","-42,333,444",Sem Informacoes,Peixe
1493,"-22,222,469","-43,072,208",Sem Informacoes,Peixe
1494,"-22,029,314","-43,000,878",Sem Informacoes,Peixe
1495,"-22,894,231","-42,794,094",Sem Informacoes,Peixe
1496,"-22,572,356","-43,033,575",Sem Informacoes,Peixe
1497,"-22,894,231","-42,794,094",Sem Informacoes,Peixe
1498,"-22,852,972","-42,864",Sem Informacoes,Peixe
1499,"-22,857,083","-42,918,056",Sem Informacoes,Peixe
1500,"-22,871,222","-42,969,111",Sem Informacoes,Peixe
1501,"-224,798","-42,625,225",Sem Informacoes,Peixe
1502,"-22,870,056","-42,961,056",Sem Informacoes,Peixe
1503,"-22,870,056","-42,961,056",Sem Informacoes,Peixe
1504,"-22,876,611","-42,957,611",Sem Informacoes,Peixe
1505,"-22,876,056","-42,958,528",Sem Informacoes,Peixe
1506,"-22,841,583","-42,897,008",Sem Informacoes,Peixe
1507,"-22,876,611","-42,957,611",Sem Informacoes,Peixe
1508,"-22,876,611","-42,957,611",Sem Informacoes,Peixe
1509,"-22,876,611","-42,957,611",Sem Informacoes,Peixe
1510,"-22,876,611","-42,957,611",Sem Informacoes,Peixe
1511,"-22,876,611","-42,957,611",Sem Informacoes,Peixe
1512,"-22,876,611","-42,957,611",Sem Informacoes,Peixe
1513,"-22,841,583","-42,897,008",Sem Informacoes,Peixe
1514,"-22,829,472","-42,854",Sem Informacoes,Peixe
1515,"-22,829,472","-42,854",Characidae,Peixe
1516,"-22,857,083","-42,918,056",Characidae,Peixe
1517,"-22,829,472","-42,854",Characidae,Peixe
1518,"-22,829,472","-42,854",Characidae,Peixe
1519,"-21,266,158","-42,182,222",Characidae,Peixe
1520,"-21,263,881","-42,176,161",Characidae,Peixe
1521,"-21,267,867","-42,168,439",Characidae,Peixe
1522,-21.9.071,-41.71.285,Characidae,Peixe
1523,"-21,793,222","-41,549,306",Characidae,Peixe
1524,"-22,006,178","-41,958,439",Characidae,Peixe
1525,"-22,006,178","-41,958,439",Sternopygidae,Peixe
1526,"-21,810,556","-41,633,611",Sternopygidae,Peixe
1527,-21.9.071,-41.71.285,Sternopygidae,Peixe
1528,"-22,612,222","-43,418,056",Sternopygidae,Peixe
1529,"-22,622,089","-42,447,961",Sternopygidae,Peixe
1530,"-22,292,317","-41,846,172",Sternopygidae,Peixe
1531,"-21,715,194","-42,342,417",Sternopygidae,Peixe
1532,"-21,717,389","-41,924,028",Sternopygidae,Peixe
1533,"-21,717,389","-41,924,028",Sternopygidae,Peixe
1534,-21.58,"-42,142,778",Sternopygidae,Peixe
1535,-21.58,"-42,142,778",Sternopygidae,Peixe
1536,"-21,634,694","-41,761,444",Sternopygidae,Peixe
1537,"-21,634,694","-41,761,444",Sternopygidae,Peixe
1538,"-22,237","-42,020,111",Sternopygidae,Peixe
1539,"-21,634,444","-42,033,861",Sternopygidae,Peixe
1540,"-21,634,444","-42,033,861",Sternopygidae,Peixe
1541,"-21,634,444","-42,033,861",Sternopygidae,Peixe
1542,"-21,634,444","-42,033,861",Sternopygidae,Peixe
1543,"-21,634,694","-41,761,444",Sternopygidae,Peixe
1544,"-21,634,694","-41,761,444",Sternopygidae,Peixe
1545,"-21,634,694","-41,761,444",Sternopygidae,Peixe
1546,"-21,634,694","-41,761,444",Sternopygidae,Peixe
1547,"-21,634,694","-41,761,444",Sternopygidae,Peixe
1548,"-21,748,528","-42,342,417",Sternopygidae,Peixe
1549,"-21,748,528","-42,342,417",Sternopygidae,Peixe
1550,"-21,748,528","-42,342,417",Sternopygidae,Peixe
1551,"-21,748,528","-42,342,417",Sternopygidae,Peixe
1552,"-21,748,528","-42,342,417",Sternopygidae,Peixe
1553,"-21,748,528","-42,342,417",Sternopygidae,Peixe
1554,"-21,717,389","-41,924,028",Sternopygidae,Peixe
1555,"-21,717,389","-41,924,028",Sternopygidae,Peixe
1556,"-21,717,389","-41,924,028",Sternopygidae,Peixe
1557,"-21,717,389","-41,924,028",Sternopygidae,Peixe
1558,-21.58,"-42,142,778",Sternopygidae,Peixe
1559,-21.58,"-42,142,778",Sternopygidae,Peixe
1560,-21.58,"-42,142,778",Sternopygidae,Peixe
1561,-21.58,"-42,142,778",Sternopygidae,Peixe
1562,"-21,634,444","-42,033,861",Sternopygidae,Peixe
1563,"-21,634,444","-42,033,861",Sternopygidae,Peixe
1564,"-21,715,194","-42,342,417",Sternopygidae,Peixe
1565,"-21,577,167","-41,577,167",Sternopygidae,Peixe
1566,"-21,577,167","-41,577,167",Sternopygidae,Peixe
1567,"-21,577,167","-41,577,167",Sternopygidae,Peixe
1568,"-21,577,167","-41,577,167",Sternopygidae,Peixe
1569,"-21,577,167","-41,577,167",Sternopygidae,Peixe
1570,"-21,577,167","-41,577,167",Sternopygidae,Peixe
1571,"-21,577,167","-41,577,167",Sternopygidae,Peixe
1572,"-21,577,167","-41,577,167",Sternopygidae,Peixe
1573,"-21,577,167","-41,577,167",Sternopygidae,Peixe
1574,"-21,577,167","-41,577,167",Sternopygidae,Peixe
1575,"-21,637,222","-41,757,694",Sternopygidae,Peixe
1576,"-21,637,222","-41,757,694",Sternopygidae,Peixe
1577,"-21,637,222","-41,757,694",Sternopygidae,Peixe
1578,"-21,637,222","-41,757,694",Sternopygidae,Peixe
1579,"-21,637,222","-41,757,694",Sternopygidae,Peixe
1580,"-21,637,222","-41,757,694",Sternopygidae,Peixe
1581,-21.63,"-42,034,528",Sternopygidae,Peixe
1582,"-21,637,222","-41,757,694",Sternopygidae,Peixe
1583,"-21,637,222","-41,757,694",Sternopygidae,Peixe
1584,"-21,637,222","-41,757,694",Sternopygidae,Peixe
1585,"-21,637,222","-41,757,694",Sternopygidae,Peixe
1586,"-21,637,222","-41,757,694",Sternopygidae,Peixe
1587,"-21,637,222","-41,757,694",Sternopygidae,Peixe
1588,-21.63,"-42,034,528",Sternopygidae,Peixe
1589,-21.63,"-42,034,528",Sternopygidae,Peixe
1590,-21.63,"-42,034,528",Sternopygidae,Peixe
1591,-21.63,"-42,034,528",Sternopygidae,Peixe
1592,-21.63,"-42,034,528",Sternopygidae,Peixe
1593,"-21,698,111","-42,238,944",Sternopygidae,Peixe
1594,"-21,698,111","-42,238,944",Sternopygidae,Peixe
1595,"-21,698,111","-42,238,944",Sternopygidae,Peixe
1596,"-21,698,111","-42,238,944",Sternopygidae,Peixe
1597,"-21,698,111","-42,238,944",Sternopygidae,Peixe
1598,"-21,698,111","-42,238,944",Sternopygidae,Peixe
1599,"-21,698,111","-42,238,944",Sternopygidae,Peixe
1600,"-21,698,111","-42,238,944",Sternopygidae,Peixe
1601,"-22,426,008","-42,174,189",Eleotridae,Peixe
1602,"-22,426,008","-42,174,189",Eleotridae,Peixe
1603,"-22,540,639","-42,431,694",Eleotridae,Peixe
1604,"-22,559,139","-42,333,444",Eleotridae,Peixe
1605,-22.2.599,"-41,897,617",Eleotridae,Peixe
1606,"-22,426,008","-42,174,189",Eleotridae,Peixe
1607,"-22,426,008","-42,174,189",Eleotridae,Peixe
1608,"-223,972","-42,095,033",Erythrinidae,Peixe
1609,"-23,072,222","-44,684,444",Gerreidae,Peixe
1610,"-21,634,694","-41,761,444",Gerreidae,Peixe
1611,"-21,634,694","-41,761,444",Gerreidae,Peixe
1612,"-22,886,808","-42,601,525",Gerreidae,Peixe
1613,"-229,367","-427,222",Gerreidae,Peixe
1614,"-229,375",-42.7.862,Gerreidae,Peixe
1615,"-22,834,167","-43,153,889",Gerreidae,Peixe
1616,"-22,689","-43,064,528",Gerreidae,Peixe
1617,"-22,887,222",-43.38,Gerreidae,Peixe
1618,"-22,929,722","-431,225",Gerreidae,Peixe
1619,"-22,929,722","-431,225",Gerreidae,Peixe
1620,"-22,929,722","-431,225",Gerreidae,Peixe
1621,"-22,934,722","-43,102,778",Gerreidae,Peixe
1622,"-22,934,722","-43,102,778",Gerreidae,Peixe
1623,"-22,818,889","-43,194,722",Gerreidae,Peixe
1624,"-22,818,889","-43,194,722",Gerreidae,Peixe
1625,"-22,818,889","-43,194,722",Gerreidae,Peixe
1626,"-22,821,389","-43,170,833",Gerreidae,Peixe
1627,"-22,821,389","-43,170,833",Gerreidae,Peixe
1628,"-22,708,333","-43,141,667",Gerreidae,Peixe
1629,"-22,714,722","-43,131,944",Gerreidae,Peixe
1630,"-22,714,722","-43,131,944",Gerreidae,Peixe
1631,"-22,714,722","-43,131,944",Gerreidae,Peixe
1632,"-229,317","-428,417",Gerreidae,Peixe
1633,"-229,367","-427,222",Gerreidae,Peixe
1634,"-229,367","-427,222",Cichlidae,Peixe
1635,"-229,375","-427,862",Cichlidae,Peixe
1636,-22.95,-43.15,Cichlidae,Peixe
1637,-22.8,"-43,133,333",Cichlidae,Peixe
1638,"-21,432,256","-41,086,581",Cichlidae,Peixe
1639,"-21,266,158","-42,182,222",Cichlidae,Peixe
1640,"-21,267,867","-42,168,439",Cichlidae,Peixe
1641,"-21,965,481","-41,903,539",Cichlidae,Peixe
1642,"-22,006,178","-41,958,439",Cichlidae,Peixe
1643,"-21,230,022",-42.09.325,Cichlidae,Peixe
1644,"-21,399,083","-41,061,775",Cichlidae,Peixe
1645,"-21,810,472","-41,633,306",Cichlidae,Peixe
1646,"-21,810,556","-41,633,611",Cichlidae,Peixe
1647,"-21,800,031","-4,158,455",Cichlidae,Peixe
1648,"-21,793,222","-41,549,306",Cichlidae,Peixe
1649,"-21,577,167","-41,577,167",Cichlidae,Peixe
1650,"-21,577,167","-41,577,167",Cichlidae,Peixe
1651,"-21,637,222","-41,757,694",Cichlidae,Peixe
1652,"-21,637,222","-41,757,694",Cichlidae,Peixe
1653,"-21,637,222","-41,757,694",Cichlidae,Peixe
1654,"-21,637,222","-41,757,694",Cichlidae,Peixe
1655,-21.63,"-42,034,528",Cichlidae,Peixe
1656,"-21,698,111","-42,238,944",Cichlidae,Peixe
1657,"-21,698,111","-42,238,944",Cichlidae,Peixe
1658,"-22,861,944","-43,868,056",Cichlidae,Peixe
1659,"-22,457,222",-43.76,Cichlidae,Peixe
1660,-22.89,"-44,347,778",Cichlidae,Peixe
1661,"-22,621,111","-43,241,944",Cichlidae,Peixe
1662,"-22,613,611","-43,228,056",Cichlidae,Peixe
1663,"-22,596,667","-43,238,056",Cichlidae,Peixe
1664,"-22,604,167","-43,221,111",Cichlidae,Peixe
1665,"-22,557,222","-43,277,222",Cichlidae,Peixe
1666,"-2,222,585","-42,004,733",Cichlidae,Peixe
1667,"-22,232,233","-419,372",Cichlidae,Peixe
1668,"-22,426,008","-42,174,189",Cichlidae,Peixe
1669,"-22,426,008","-42,174,189",Cichlidae,Peixe
1670,-22.3.972,"-42,095,033",Cichlidae,Peixe
1671,"-22,540,639","-42,431,694",Cichlidae,Peixe
1672,-21.9.071,-41.71.285,Cichlidae,Peixe
1673,"-22,448,561","-42,983,517",Cichlidae,Peixe
1674,"-20,999,617","-41,720,553",Cichlidae,Peixe
1675,"-22,716,667","-42,083,333",Cichlidae,Peixe
1676,"-21,850,278","-42,453,056",Cichlidae,Peixe
1677,"-22,838,056","-43,508,056",Cichlidae,Peixe
1678,"-22,503,889","-42,893,056",Cichlidae,Peixe
1679,"-21,715,194","-42,342,417",Cichlidae,Peixe
1680,"-21,717,389","-41,924,028",Cichlidae,Peixe
1681,"-21,717,389","-41,924,028",Cichlidae,Peixe
1682,-21.58,"-42,142,778",Cichlidae,Peixe
1683,-21.58,"-42,142,778",Cichlidae,Peixe
1684,"-21,634,694","-41,761,444",Cichlidae,Peixe
1685,"-21,634,694","-41,761,444",Cichlidae,Peixe
1686,"-22,572,278","-43,034,608",Cichlidae,Peixe
1687,"-2,304,075","-44,692,692",Cichlidae,Peixe
1688,"-22,414,089","-42,907,742",Cichlidae,Peixe
1689,"-22,172,717","-42,756,989",Cichlidae,Peixe
1690,"-22,252,183","-4,288,525",Cichlidae,Peixe
1691,"-22,713,006","-42,952,131",Cichlidae,Peixe
1692,-22.24.125,"-42,088,028",Cichlidae,Peixe
1693,"-22,241,528","-42,085,972",Cichlidae,Peixe
1694,-22.23.815,"-42,059,303",Cichlidae,Peixe
1695,"-22,233","-42,035,556",Cichlidae,Peixe
1696,-22.24.125,"-42,088,028",Cichlidae,Peixe
1697,"-22,241,528","-42,085,972",Cichlidae,Peixe
1698,"-22,237,278","-42,055,611",Cichlidae,Peixe
1699,"-22,233","-42,035,556",Cichlidae,Peixe
1700,"-22,237","-42,020,111",Cichlidae,Peixe
1701,"-22,228,611","-42,908,056",Cichlidae,Peixe
1702,"-22,478,889","-42,657,222",Cichlidae,Peixe
1703,"-22,517,778","-42,898,611",Cichlidae,Peixe
1704,"-22,575,833","-42,560,833",Cichlidae,Peixe
1705,"-21,634,444","-42,033,861",Cichlidae,Peixe
1706,"-21,634,444","-42,033,861",Cichlidae,Peixe
1707,"-21,634,444","-42,033,861",Cichlidae,Peixe
1708,"-21,634,444","-42,033,861",Cichlidae,Peixe
1709,"-21,634,694","-41,761,444",Cichlidae,Peixe
1710,"-21,634,694","-41,761,444",Cichlidae,Peixe
1711,"-21,634,694","-41,761,444",Cichlidae,Peixe
1712,"-21,748,528","-42,342,417",Cichlidae,Peixe
1713,"-21,748,528","-42,342,417",Cichlidae,Peixe
1714,"-21,748,528","-42,342,417",Cichlidae,Peixe
1715,"-21,748,528","-42,342,417",Cichlidae,Peixe
1716,"-21,717,389","-41,924,028",Cichlidae,Peixe
1717,"-21,717,389","-41,924,028",Cichlidae,Peixe
1718,"-21,717,389","-41,924,028",Cichlidae,Peixe
1719,"-21,717,389","-41,924,028",Cichlidae,Peixe
1720,-21.58,"-42,142,778",Cichlidae,Peixe
1721,-21.58,"-42,142,778",Cichlidae,Peixe
1722,-21.58,"-42,142,778",Cichlidae,Peixe
1723,-21.58,"-42,142,778",Cichlidae,Peixe
1724,"-21,319,167","-41,327,217",Cichlidae,Peixe
1725,"-21,319,167","-41,327,217",Cichlidae,Peixe
1726,"-21,255,278","-41,446,944",Cichlidae,Peixe
1727,"-21,255,278","-41,446,942",Cichlidae,Peixe
1728,"-21,191,667","-41,555,831",Cichlidae,Peixe
1729,"-21,191,667","-41,555,831",Cichlidae,Peixe
1730,"-22,445,778","-42,208,694",Cichlidae,Peixe
1731,"-22,458,333","-42,037,222",Cichlidae,Peixe
1732,-22.9.367,-42.8.587,Cichlidae,Peixe
1733,-22.9.375,-42.7.862,Cichlidae,Peixe
1734,"-22,553,306","-42,692,972",Cichlidae,Peixe
1735,"-22,615,244","-42,736,172",Cichlidae,Peixe
1736,"-22,514,722","-43,754,167",Cichlidae,Peixe
1737,"-22,600,556","-43,091,667",Cichlidae,Peixe
1738,"-20,999,417","-41,719,967",Cichlidae,Peixe
1739,"-20,999,417","-41,719,967",Cichlidae,Peixe
1740,"-22,614,722","-43,388,889",Cichlidae,Peixe
1741,"-21,634,444","-42,033,861",Cichlidae,Peixe
1742,"-21,634,444","-42,033,861",Cichlidae,Peixe
1743,"-21,715,194","-42,342,417",Cichlidae,Peixe
1744,"-22,653,333",-43.5.375,Cichlidae,Peixe
1745,"-22,589,722","-43,433,333",Cichlidae,Peixe
1746,"-225,925","-43,414,444",Cichlidae,Peixe
1747,"-22,578,056","-43,392,778",Cichlidae,Peixe
1748,"-22,559,139","-42,333,444",Cichlidae,Peixe
1749,"-22,430,981","-42,039,306",Cichlidae,Peixe
1750,"-22,222,469","-43,072,208",Cichlidae,Peixe
1751,"-22,029,314","-43,000,878",Auchenipteridae,Peixe
1752,"-22,532,436","-43,818,347",Auchenipteridae,Peixe
1753,"-22,748,208","-44,125,314",Auchenipteridae,Peixe
1754,"-22,711,953","-43,882,097",Auchenipteridae,Peixe
1755,"-21,577,167","-41,577,167",Auchenipteridae,Peixe
1756,"-21,577,167","-41,577,167",Auchenipteridae,Peixe
1757,"-21,577,167","-41,577,167",Auchenipteridae,Peixe
1758,"-21,577,167","-41,577,167",Auchenipteridae,Peixe
1759,"-21,637,222","-41,757,694",Auchenipteridae,Peixe
1760,"-21,637,222","-41,757,694",Auchenipteridae,Peixe
1761,"-21,637,222","-41,757,694",Auchenipteridae,Peixe
1762,"-21,637,222","-41,757,694",Auchenipteridae,Peixe
1763,-21.63,"-42,034,528",Auchenipteridae,Peixe
1764,"-21,637,222","-41,757,694",Auchenipteridae,Peixe
1765,"-21,637,222","-41,757,694",Auchenipteridae,Peixe
1766,"-21,637,222","-41,757,694",Auchenipteridae,Peixe
1767,"-21,637,222","-41,757,694",Auchenipteridae,Peixe
1768,-21.63,"-42,034,528",Auchenipteridae,Peixe
1769,-21.63,"-42,034,528",Auchenipteridae,Peixe
1770,"-21,698,111","-42,238,944",Auchenipteridae,Peixe
1771,"-21,698,111","-42,238,944",Auchenipteridae,Peixe
1772,"-21,698,111","-42,238,944",Sem Informacoes,Peixe
1773,"-21,698,111","-42,238,944",Sem Informacoes,Peixe
1774,"-219,071",-41.71.285,Sem Informacoes,Peixe
1775,"-22,559,139","-42,333,444",Sem Informacoes,Peixe
1776,"-22,572,356","-43,033,575",Sem Informacoes,Peixe
1777,"-22,886,808","-42,601,525",Gymnotidae,Peixe
1778,"-22,654,278","-42,729,389",Gymnotidae,Peixe
1779,"-22,876,611","-42,957,611",Gymnotidae,Peixe
1780,"-22,876,611","-42,957,611",Gymnotidae,Peixe
1781,"-22,480,992","-44,456,756",Gymnotidae,Peixe
1782,"-22,500,342",-43.20.845,Gymnotidae,Peixe
1783,"-22,516,203","-42,608,086",Gymnotidae,Peixe
1784,"-22,634,447","-43,272,978",Gymnotidae,Peixe
1785,"-22,622,089","-42,447,961",Gymnotidae,Peixe
1786,"-22,895,308","-42,523,456",Gymnotidae,Peixe
1787,"-22,459,103","-43,744,069",Gymnotidae,Peixe
1788,"-2,287,475","-43,881,003",Gymnotidae,Peixe
1789,"-22,325,781","-42,072,514",Gymnotidae,Peixe
1790,"-22,972,142","-44,303,258",Gymnotidae,Peixe
1791,"-22,503,889","-42,893,056",Gymnotidae,Peixe
1792,"-21,963,056","-416,925",Gymnotidae,Peixe
1793,"-22,613,333","-43,916,111",Gymnotidae,Peixe
1794,"-22,506,944","-42,903,333",Gymnotidae,Peixe
1795,"-23,040,244","-44,689,636",Gymnotidae,Peixe
1796,"-23,218,317","-44,732,553",Gymnotidae,Peixe
1797,"-218,615","-41,543,428",Gymnotidae,Peixe
1798,"-22,614,722","-42,413,056",Gymnotidae,Peixe
1799,"-22,955,833","-43,280,556",Gymnotidae,Peixe
1800,"-20,914,531","-41,851,508",Gymnotidae,Peixe
1801,"-20,914,531","-41,851,508",Gymnotidae,Peixe
1802,"-21,810,472","-41,633,306",Gymnotidae,Peixe
1803,"-21,793,222","-41,549,306",Gymnotidae,Peixe
1804,"-21,637,222","-41,757,694",Gymnotidae,Peixe
1805,"-21,637,222","-41,757,694",Gymnotidae,Peixe
1806,"-21,637,222","-41,757,694",Gymnotidae,Peixe
1807,"-21,637,222","-41,757,694",Gymnotidae,Peixe
1808,"-21,637,222","-41,757,694",Gymnotidae,Peixe
1809,-21.63,"-42,034,528",Gymnotidae,Peixe
1810,"-21,637,222","-41,757,694",Gymnotidae,Peixe
1811,"-21,637,222","-41,757,694",Gymnotidae,Peixe
1812,"-21,637,222","-41,757,694",Gymnotidae,Peixe
1813,-21.63,"-42,034,528",Gymnotidae,Peixe
1814,-21.63,"-42,034,528",Gymnotidae,Peixe
1815,-21.63,"-42,034,528",Gymnotidae,Peixe
1816,"-21,698,111","-42,238,944",Gymnotidae,Peixe
1817,"-21,698,111","-42,238,944",Gymnotidae,Peixe
1818,"-21,698,111","-42,238,944",Gymnotidae,Peixe
1819,"-21,698,111","-42,238,944",Gymnotidae,Peixe
1820,"-21,698,111","-42,238,944",Gymnotidae,Peixe
1821,"-21,698,111","-42,238,944",Gymnotidae,Peixe
1822,"-21,698,111","-42,238,944",Gymnotidae,Peixe
1823,"-22,540,639","-42,431,694",Gymnotidae,Peixe
1824,"-219,071",-41.71.285,Gymnotidae,Peixe
1825,"-22,566,667","-42,283,333",Gymnotidae,Peixe
1826,"-21,717,389","-41,924,028",Gymnotidae,Peixe
1827,"-21,634,694","-41,761,444",Gymnotidae,Peixe
1828,"-21,634,694","-41,761,444",Gymnotidae,Peixe
1829,"-22,572,278","-43,034,608",Gymnotidae,Peixe
1830,"-22,517,778","-42,898,611",Gymnotidae,Peixe
1831,"-22,575,833","-42,560,833",Gymnotidae,Peixe
1832,"-21,634,444","-42,033,861",Gymnotidae,Peixe
1833,"-21,634,444","-42,033,861",Gymnotidae,Peixe
1834,"-21,634,694","-41,761,444",Gymnotidae,Peixe
1835,"-21,634,694","-41,761,444",Gymnotidae,Peixe
1836,"-21,634,694","-41,761,444",Gymnotidae,Peixe
1837,"-21,748,528","-42,342,417",Gymnotidae,Peixe
1838,"-21,748,528","-42,342,417",Gymnotidae,Peixe
1839,"-21,748,528","-42,342,417",Gymnotidae,Peixe
1840,"-21,717,389","-41,924,028",Gymnotidae,Peixe
1841,"-21,717,389","-41,924,028",Gymnotidae,Peixe
1842,-21.58,"-42,142,778",Gymnotidae,Peixe
1843,-21.58,"-42,142,778",Gymnotidae,Peixe
1844,"-22,553,306","-42,692,972",Gymnotidae,Peixe
1845,"-22,615,244","-42,736,172",Gymnotidae,Peixe
1846,"-22,514,722","-43,754,167",Gymnotidae,Peixe
1847,"-21,634,444","-42,033,861",Gymnotidae,Peixe
1848,"-225,925","-43,414,444",Gymnotidae,Peixe
1849,"-22,029,314","-43,000,878",Gymnotidae,Peixe
1850,"-22,590,469","-42,250,486",Gymnotidae,Peixe
1851,"-22,579,444","-43,436,111",Gymnotidae,Peixe
1852,"-22,596,667","-43,238,056",Gymnotidae,Peixe
1853,"-22,596,667","-43,238,056",Gymnotidae,Peixe
1854,"-22,448,561","-42,983,517",Gymnotidae,Peixe
1855,"-22,716,667","-42,083,333",Gymnotidae,Peixe
1856,"-22,572,278","-43,034,608",Gymnotidae,Peixe
1857,-23.04.075,"-44,692,694",Gymnotidae,Peixe
1858,"-22,382,822","-42,857,644",Gymnotidae,Peixe
1859,"-22,414,089","-42,907,742",Gymnotidae,Peixe
1860,"-22,415,233","-4,290,325",Gymnotidae,Peixe
1861,"-22,415,303","-42,903,033",Gymnotidae,Peixe
1862,"-22,235,706","-42,904,231",Gymnotidae,Peixe
1863,"-22,172,717","-42,756,989",Gymnotidae,Peixe
1864,"-22,407,867","-42,871,447",Gymnotidae,Peixe
1865,"-22,252,183","-4,288,525",Gymnotidae,Peixe
1866,"-23,041,389","-446,925",Gymnotidae,Peixe
