ID_,lat_x,long_y,lat_x_D,long_y_D,Ordem_,lat_final,long_final
ID 189,-42.12.194.443,-22.38.638.878,"-42,12","-22,38",Peixe,"-22,380","-42,120"
ID 196,-42.12.194.443,-22.38.638.878,"-42,12","-22,38",Peixe,"-22,380","-42,120"
ID 236,-42.12.194.443,-22.38.638.878,"-42,12","-22,38",Peixe,"-22,380","-42,120"
ID 278,-42.12.722.397,-22.22.916.603,"-42,12","-22,22",Peixe,"-22,220","-42,120"
ID 348,-42.12.722.397,-22.22.916.603,"-42,12","-22,22",Peixe,"-22,220","-42,120"
ID 5136,-22.2.428,-42.105,"-22,2","-42,105",Peixe,"-22,200","-42,105"
ID 5367,-22.2.428,-42.105,"-22,2","-42,105",Peixe,"-22,200","-42,105"
ID 5489,-22.2.428,-42.105,"-22,2","-42,105",Peixe,"-22,200","-42,105"
ID 5620,-22.2.428,-42.105,"-22,2","-42,105",Peixe,"-22,200","-42,105"
ID 4895,-22.3.864,-42.1.219,"-22,3","-42,1",Peixe,"-22,300","-42,100"
ID 4981,-22.3.864,-42.1.219,"-22,3","-42,1",Peixe,"-22,300","-42,100"
ID 5025,-22.3.864,-42.1.219,"-22,3","-42,1",Peixe,"-22,300","-42,100"
ID 5190,-22.3.864,-42.1.219,"-22,3","-42,1",Peixe,"-22,300","-42,100"
ID 224,-42.10.499.954,-22.24.277.687,"-42,1","-22,24",Peixe,"-22,240","-42,100"
ID 276,-42.10.499.954,-22.24.277.687,"-42,1","-22,24",Peixe,"-22,240","-42,100"
ID 308,-42.10.499.954,-22.24.277.687,"-42,1","-22,24",Peixe,"-22,240","-42,100"
ID 351,-42.10.499.954,-22.24.277.687,"-42,1","-22,24",Peixe,"-22,240","-42,100"
ID 4874,-22.2.292,-42.1.272,"-22,2","-42,1",Peixe,"-22,200","-42,100"
ID 5368,-22.2.814,-42.1.561,"-22,2","-42,1",Peixe,"-22,200","-42,100"
ID 5369,-22.2.292,-42.1.272,"-22,2","-42,1",Peixe,"-22,200","-42,100"
ID 5617,-22.2.292,-42.1.272,"-22,2","-42,1",Peixe,"-22,200","-42,100"
ID 692,-22.3.972,-42.095.033,"-22,3","-42,095",Peixe,"-22,300","-42,095"
ID 1165,-22.3.972,-42.095.033,"-22,3","-42,095",Peixe,"-22,300","-42,095"
ID 1185,-22.3.972,-42.095.033,"-22,3","-42,095",Peixe,"-22,300","-42,095"
ID 1357,-22.3.972,-42.095.033,"-22,3","-42,095",Peixe,"-22,300","-42,095"
ID 1670,-22.3.972,-42.095.033,"-22,3","-42,095",Peixe,"-22,300","-42,095"
ID 1921,-22.3.972,-42.095.033,"-22,3","-42,095",Peixe,"-22,300","-42,095"
ID 2091,-22.3.972,-42.095.033,"-22,3","-42,095",Peixe,"-22,300","-42,095"
ID 2446,-22.3.972,-42.095.033,"-22,3","-42,095",Peixe,"-22,300","-42,095"
ID 2454,-22.3.972,-42.095.033,"-22,3","-42,095",Peixe,"-22,300","-42,095"
ID 2664,-22.3.972,-42.095.033,"-22,3","-42,095",Peixe,"-22,300","-42,095"
ID 2943,-22.3.972,-42.095.033,"-22,3","-42,095",Peixe,"-22,300","-42,095"
ID 3376,-22.3.972,-42.095.033,"-22,3","-42,095",Peixe,"-22,300","-42,095"
ID 3677,-22.3.972,-42.095.033,"-22,3","-42,095",Peixe,"-22,300","-42,095"
ID 213,-42.09.444.427,-22.23..749.924,"-42,09","-22,23",Peixe,"-22,230","-42,090"
ID 279,-42.09.44442.7,-22.23.749.924,"-42,09","-22,23",Peixe,"-22,230","-42,090"
ID 306,-42.09.44442.7,-22.23.749.924,"-42,09","-22,23",Peixe,"-22,230","-42,090"
ID 349,-42.09.44.44.2.7,-22.23.749.924,"-42,09","-22,23",Peixe,"-22,230","-42,090"
ID 1130,-21.230.022,-42.09.325,"-21,23","-42,09",Peixe,"-21,230","-42,090"
ID 1131,-21.230.022,-42.09.325,"-21,23","-42,09",Peixe,"-21,230","-42,090"
ID 1344,-21.230.022,-42.09.325,"-21,23","-42,09",Peixe,"-21,230","-42,090"
ID 1643,-21.230.022,-42.09.325,"-21,23","-42,09",Peixe,"-21,230","-42,090"
ID 1941,-21.230.022,-42.09.325,"-21,23","-42,09",Peixe,"-21,230","-42,090"
ID 2016,-21.230.022,-42.09.325,"-21,23","-42,09",Peixe,"-21,230","-42,090"
ID 2077,-21.230.022,-42.09.325,"-21,23","-42,09",Peixe,"-21,230","-42,090"
ID 2333,-21.230.022,-42.09.325,"-21,23","-42,09",Peixe,"-21,230","-42,090"
ID 2512,-21.230.022,-42.09.325,"-21,23","-42,09",Peixe,"-21,230","-42,090"
ID 2638,-21.230.022,-42.09.325,"-21,23","-42,09",Peixe,"-21,230","-42,090"
ID 771,-2.224.125,-42.088.028,"-2,224","-42,088",Peixe,"-22,240","-42,088"
ID 2793,-2.224.125,-42.088.028,"-2,224","-42,088",Peixe,"-22,240","-42,088"
ID 2795,-2.224.125,-42.088.028,"-2,224","-42,088",Peixe,"-22,240","-42,088"
ID 3572,-2.224.125,-42.088.028,"-2,224","-42,088",Peixe,"-22,240","-42,088"
ID 3716,-2.224.125,-42.088.028,"-2,224","-42,088",Peixe,"-22,240","-42,088"
ID 1692,-22.24.125,-42.088.028,"-22,24","-42,088",Peixe,"-22,240","-42,088"
ID 1696,-22.24.125,-42.088.028,"-22,24","-42,088",Peixe,"-22,240","-42,088"
ID 2522,-22.24.125,-42.088.028,"-22,24","-42,088",Peixe,"-22,240","-42,088"
ID 3104,-22.24.125,-42.088.028,"-22,24","-42,088",Peixe,"-22,240","-42,088"
ID 3105,-22.24.125,-42.088.028,"-22,24","-42,088",Peixe,"-22,240","-42,088"
ID 3302,-22.24.125,-42.088.028,"-22,24","-42,088",Peixe,"-22,240","-42,088"
ID 3451,-22.24.125,-42.088.028,"-22,24","-42,088",Peixe,"-22,240","-42,088"
ID 3455,-22.24.125,-42.088.028,"-22,24","-42,088",Peixe,"-22,240","-42,088"
ID 3647,-22.24.125,-42.088.028,"-22,24","-42,088",Peixe,"-22,240","-42,088"
ID 766,-22.241.528,-42.085.972,"-22,241","-42,085",Peixe,"-22,241","-42,085"
ID 772,-22.241.528,-42.085.972,"-22,241","-42,085",Peixe,"-22,241","-42,085"
ID 1693,-22.241.528,-42.085.972,"-22,241","-42,085",Peixe,"-22,241","-42,085"
ID 1697,-22.241.528,-42.085.972,"-22,241","-42,085",Peixe,"-22,241","-42,085"
ID 1977,-22.241.528,-42.085.972,"-22,241","-42,085",Peixe,"-22,241","-42,085"
ID 3300,-22.241.528,-42.085.972,"-22,241","-42,085",Peixe,"-22,241","-42,085"
ID 3303,-22.241.528,-42.085.972,"-22,241","-42,085",Peixe,"-22,241","-42,085"
ID 1675,-22.716.667,-42.083.333,"-22,716","-42,083",Peixe,"-22,716","-42,083"
ID 1855,-22.716.667,-42.083.333,"-22,716","-42,083",Peixe,"-22,716","-42,083"
ID 2330,-22.716.667,-42.083.333,"-22,716","-42,083",Peixe,"-22,716","-42,083"
ID 3423,-22.716.667,-42.083.333,"-22,716","-42,083",Peixe,"-22,716","-42,083"
ID 3539,-22.716.667,-42.083.331,"-22,716","-42,083",Peixe,"-22,716","-42,083"
ID 1789,-22.325.781,-42.072.514,"-22,325","-42,072",Peixe,"-22,325","-42,072"
ID 1041,-22.073.611,-42.068.611,"-22,073","-42,068",Peixe,"-22,073","-42,068"
ID 3928,-22.062.778,-42.065.831,"-22,062","-42,065",Diptera,"-22,062","-42,065"
ID 3929,-22.062.778,-42.065.833,"-22,062","-42,065",Diptera,"-22,062","-42,065"
ID 4178,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4183,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4239,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4249,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4266,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4279,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4281,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4286,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4324,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4326,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4339,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4345,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4351,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4372,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4402,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4481,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4509,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4524,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4542,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4597,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4619,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4643,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 4710,-22.238.278,-42.059.111,"-22,238","-42,059",Tricoptera,"-22,238","-42,059"
ID 767,-22.23.815,-42.059.303,"-22,23","-42,059",Peixe,"-22,230","-42,059"
ID 773,-22.23.815,-42.059.303,"-22,23","-42,059",Peixe,"-22,230","-42,059"
ID 1008,-22.23.815,-42.059.303,"-22,23","-42,059",Peixe,"-22,230","-42,059"
ID 1012,-22.23.815,-42.059.303,"-22,23","-42,059",Peixe,"-22,230","-42,059"
ID 1143,-22.23.815,-42.059.303,"-22,23","-42,059",Peixe,"-22,230","-42,059"
ID 1472,-22.23.815,-42.059.303,"-22,23","-42,059",Peixe,"-22,230","-42,059"
ID 1694,-22.23.815,-42.059.303,"-22,23","-42,059",Peixe,"-22,230","-42,059"
ID 2956,-22.23.815,-42.059.303,"-22,23","-42,059",Peixe,"-22,230","-42,059"
ID 2960,-22.23.815,-42.059.303,"-22,23","-42,059",Peixe,"-22,230","-42,059"
ID 1370,-2.223.815,-42.059.303,"-2,223","-42,059",Peixe,"-22,230","-42,059"
ID 768,-22.237.278,-42.055.611,"-22,237","-42,055",Peixe,"-22,237","-42,055"
ID 774,-22.237.278,-42.055.611,"-22,237","-42,055",Peixe,"-22,237","-42,055"
ID 1009,-22.237.278,-42.055.611,"-22,237","-42,055",Peixe,"-22,237","-42,055"
ID 1146,-22.237.278,-42.055.611,"-22,237","-42,055",Peixe,"-22,237","-42,055"
ID 1373,-22.237.278,-42.055.611,"-22,237","-42,055",Peixe,"-22,237","-42,055"
ID 1698,-22.237.278,-42.055.611,"-22,237","-42,055",Peixe,"-22,237","-42,055"
ID 2957,-22.237.278,-42.055.611,"-22,237","-42,055",Peixe,"-22,237","-42,055"
ID 2961,-22.237.278,-42.055.611,"-22,237","-42,055",Peixe,"-22,237","-42,055"
ID 3452,-22.237.278,-42.055.611,"-22,237","-42,055",Peixe,"-22,237","-42,055"
ID 3456,-22.237.278,-42.055.611,"-22,237","-42,055",Peixe,"-22,237","-42,055"
ID 977,-22.7,-42.05,"-22,7","-42,05",Peixe,"-22,700","-42,050"
ID 985,-22.433.333,-42.05,"-22,433","-42,05",Peixe,"-22,433","-42,050"
ID 2331,-22.433.333,-42.05,"-22,433","-42,05",Peixe,"-22,433","-42,050"
ID 1042,-21.65,-420.475,"-21,65","-42,0475",Peixe,"-21,650","-42,047"
ID 1253,-22.572.667,-42.045.917,"-22,572","-42,045",Peixe,"-22,572","-42,045"
ID 1274,-22.572.667,-42.045.917,"-22,572","-42,045",Peixe,"-22,572","-42,045"
ID 1998,-22.572.667,-42.045.917,"-22,572","-42,045",Peixe,"-22,572","-42,045"
ID 1245,-22.537.778,-42.044.167,"-22,537","-42,044",Peixe,"-22,537","-42,044"
ID 1272,-22.537.778,-42.044.167,"-22,537","-42,044",Peixe,"-22,537","-42,044"
ID 1275,-22.537.778,-42.044.167,"-22,537","-42,044",Peixe,"-22,537","-42,044"
ID 3876,-22.424.383,-42.043.017,"-22,424","-42,043",Hemiptera,"-22,424","-42,043"
ID 72,-22.426.556,-42.040.611,"-22,426","-42,04",Coleoptera,"-22,426","-42,040"
ID 986,-22.430.981,-42.039.306,"-22,43","-42,039",Peixe,"-22,430","-42,039"
ID 1749,-22.430.981,-42.039.306,"-22,43","-42,039",Peixe,"-22,430","-42,039"
ID 2062,-22.430.981,-42.039.306,"-22,43","-42,039",Peixe,"-22,430","-42,039"
ID 2072,-22.430.981,-42.039.306,"-22,43","-42,039",Peixe,"-22,430","-42,039"
ID 399,-22.458.333,-42.037.222,"-22,458","-42,037",Peixe,"-22,458","-42,037"
ID 814,-22.458.333,-42.037.222,"-22,458","-42,037",Peixe,"-22,458","-42,037"
ID 1103,-22.458.333,-42.037.222,"-22,458","-42,037",Peixe,"-22,458","-42,037"
ID 1152,-22.458.333,-42.037.222,"-22,458","-42,037",Peixe,"-22,458","-42,037"
ID 1731,-22.458.333,-42.037.222,"-22,458","-42,037",Peixe,"-22,458","-42,037"
ID 1868,-22.458.333,-42.037.222,"-22,458","-42,037",Peixe,"-22,458","-42,037"
ID 1896,-22.458.333,-42.037.222,"-22,458","-42,037",Peixe,"-22,458","-42,037"
ID 2479,-22.458.333,-42.037.222,"-22,458","-42,037",Peixe,"-22,458","-42,037"
ID 2826,-22.458.333,-42.037.222,"-22,458","-42,037",Peixe,"-22,458","-42,037"
ID 2887,-22.458.333,-42.037.222,"-22,458","-42,037",Peixe,"-22,458","-42,037"
ID 3313,-22.458.333,-42.037.222,"-22,458","-42,037",Peixe,"-22,458","-42,037"
ID 3509,-22.458.333,-42.037.222,"-22,458","-42,037",Peixe,"-22,458","-42,037"
ID 3563,-22.458.333,-42.037.222,"-22,458","-42,037",Peixe,"-22,458","-42,037"
ID 703,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 769,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 775,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 1010,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 1013,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 1144,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 1147,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 1326,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 1327,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 1371,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 1374,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 1473,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 1474,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 1695,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 1699,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 1912,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 1914,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 1975,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 2603,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 2764,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 2766,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 2794,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 2958,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 2962,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 3260,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 3301,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 3389,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 3391,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 3453,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 3457,-22.233,-42.035.556,"-22,233","-42,035",Peixe,"-22,233","-42,035"
ID 3750,-22.976.561,-42.034.769,"-22,976","-42,034",Molusca,"-22,976","-42,034"
ID 3751,-22.976.561,-42.034.769,"-22,976","-42,034",Molusca,"-22,976","-42,034"
ID 452,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 581,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 589,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 590,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 591,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 592,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 593,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 594,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 595,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 658,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 665,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 666,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 667,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 668,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 669,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 670,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 671,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 845,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 854,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 855,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 856,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 857,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 858,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 859,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 992,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 993,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1037,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1051,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1301,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1350,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1351,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1449,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1450,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1581,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1588,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1589,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1590,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1591,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1592,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1655,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1763,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1768,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1769,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1809,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1813,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1814,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1815,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 1951,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2028,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2029,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2030,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2130,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2131,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2132,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2304,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2350,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2360,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2361,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2362,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2363,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2364,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2365,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2425,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2565,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2571,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2572,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2573,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2574,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2575,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2576,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2577,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2673,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2674,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2675,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2676,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2677,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2922,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2923,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2924,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2925,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 2926,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3006,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3041,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3042,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3074,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3192,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3206,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3209,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3210,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3211,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3212,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3213,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3214,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3215,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3216,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3271,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3369,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 3597,-21.63,-42.034.528,"-21,63","-42,034",Peixe,"-21,630","-42,034"
ID 420,-21.634.444,-42.033.861,"-21,634","-42,033",Peixe,"-21,634","-42,033"
ID 434,-21.634.444,-42.033.861,"-21,634","-42,033",Peixe,"-21,634","-42,033"
ID 435,-21.634.444,-42.033.861,"-21,634","-42,033",Peixe,"-21,634","-42,033"
ID 706,-21.634.444,-42.033.861,"-21,634","-42,033",Peixe,"-21,634","-42,033"
ID 707,-21.634.444,-42.033.861,"-21,634","-42,033",Peixe,"-21,634","-42,033"
ID 708,-21.634.444,-42.033.861,"-21,634","-42,033",Peixe,"-21,634","-42,033"
ID 723,-21.634.444,-42.033.861,"-21,634","-42,033",Peixe,"-21,634","-42,033"
ID 725,-21.634.444,-42.033.861,"-21,634","-42,033",Peixe,"-21,634","-42,033"
ID 726,-21.634.444,-42.033.861,"-21,634","-42,033",Peixe,"-21,634","-42,033"
ID 742,-21.634.444,-42.033.861,"-21,634","-42,033",Peixe,"-21,634","-42,033"
ID 778,-21.634.444,-42.033.861,"-21,634","-42,033",Peixe,"-21,634","-42,033"
ID 783,-21.634.444,-42.033.861,"-21,634","-42,033",Peixe,"-21,634","-42,033"
ID 798,-21.634.444,-42.033.861,"-21,634","-42,033",Peixe,"-21,634","-42,033"
ID 799,-21.634.444,-42.033.861,"-21,634","-42,033",Peixe,"-21,634","-42,033"
ID 817,-21.634.444,-42.033.861,"-21,634","-42,033",Peixe,"-21,634","-42,033"
