OBJECTID_1,ID,Ordem,Familia,Especie,X,Y
2812,2862,Actinopterygii,Siluriformes,Schizolecis,"-22,6006","-43,0917"
5287,5403,Cichliformes,Cichlidae,Sem informação,"-22,2008","-41,4595"
2168,2208,Actinopterygii,Siluriformes,Pimelodella,"-21,6372","-41,7577"
4436,4536,Characiformes,Characidae,Sem informaçao,"-21,4408","-41,4124"
1877,1916,Actinopterygii,Characiformes,Cyphocharax,"-21,6372","-41,7577"
2314,2356,Actinopterygii,Siluriformes,Acentronichthys,"-22,4779","-42,6206"
4852,4957,Characiformes,Characidae,Sem informaçao,"-22,6472","-43,4516"
4523,4623,Characiformes,Characidae,Sem informaçao,"-22,5911","-43,0906"
1808,1844,Actinopterygii,Characiformes,Characidium,"-22,5406","-42,4317"
1607,1642,Actinopterygii,Siluriformes,Hoplosternum,"-21,6372","-41,7577"
6095,6242,Characiformes,Erythrinidae,Hoplerythrinus unitaeniatus,"-22,7856","-43,3117"
1571,1606,Actinopterygii,Siluriformes,Trachelyopterus,"-22,3014","-41,6931"
2192,2232,Actinopterygii,Siluriformes,Rhamdia,"-21,6981","-42,2389"
1921,1960,Actinopterygii,Characiformes,Cyphocharax,"-21,7174","-41,924"
1591,1626,Actinopterygii,Siluriformes,Trachelyopterus,"-22,6324","-43,8942"
3399,3474,Actinopterygii,Characiformes,Prochilodus,"-21,7174","-41,924"
4831,4935,Characiformes,Characidae,Oligosarcus hepsetus,"-22,2953","-41,8767"
5321,5437,Cichliformes,Cichlidae,Crenicichla lacustris,"-22,0762","-41,153"
2808,2858,Actinopterygii,Siluriformes,Hisonotus,"-22,6006","-43,0917"
2005,2044,Actinopterygii,Characiformes,Hoplias,"-22,951","-42,8133"
5343,5463,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,0762","-41,153"
4606,4706,Characiformes,Characidae,Astyanax taeniatus,"-22,4796","-42,6573"
5068,5180,Characiformes,Characidae,Hyphessobrycon reticulatus,"-22,1844","-41,4006"
3884,3974,Characiformes,Anostomidae,Sem informaçao,"-21,74","-41,3331"
6605,6778,Siluriformes,Pimelodidae,Steindachneridion parahybae,"-21,21","-41,93"
6682,6860,Siluriformes,Pimelodidae,Sem informação,"-21,7394","-41,2073"
5896,6030,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,0336","-41,2558"
2241,2281,Actinopterygii,Siluriformes,Rhamdia,"-22,4486","-42,9835"
2421,2464,Actinopterygii,Siluriformes,Hypostomus,"-21,5772","-41,5772"
4675,4775,Characiformes,Characidae,Astyanax janeiroensis,"-22,23","-41,86"
2312,2354,Actinopterygii,Siluriformes,Pimelodella,"-21,3192","-41,3272"
2188,2228,Actinopterygii,Siluriformes,Pimelodella,"-21,6981","-42,2389"
1996,2035,Actinopterygii,Characiformes,Hoplias,"-21,6344","-42,0339"
839,869,Actinopterygii,Siluriformes,Trichomycterus,"-21,267867","-42,168439"
4823,4927,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,5914","-43,0908"
6832,7025,Siluriformes,Pimelodidae,Pimelodus maculatus,"-22,8408","-43,6089"
2634,2683,Actinopterygii,Siluriformes,Pareiorhina,"-22,4078","-42,8714"
2567,2614,Actinopterygii,Siluriformes,Hemipsilichthys,"-22,4486","-42,9835"
2281,2322,Actinopterygii,Siluriformes,Pimelodella,"-22,237","-42,0201"
877,907,Actinopterygii,Siluriformes,Trichomycterus,"-22,382822","-42,85764"
1547,1582,Actinopterygii,Siluriformes,Trachelyopterus,"-21,6372","-41,7577"
2859,2924,Actinopterygii,Siluriformes,Ancistrus,"-22,5792","-43,4342"
947,981,Actinopterygii,Siluriformes,Trichomycterus,"-22,5825","-43,4375"
2263,2304,Actinopterygii,Siluriformes,Rhamdia,"-22,9161","-42,6392"
857,887,Actinopterygii,Siluriformes,Microcambeva,"-22,3972","-42,095033"
5577,5702,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,6928","-42,9553"
2472,2515,Actinopterygii,Siluriformes,Hypostomus,"-21,63","-42,0345"
1852,1888,Actinopterygii,Characiformes,Characidium,"-22,5216","-42,6301"
5133,5246,Characiformes,Characidae,Sem informaçao,"-22,5908","-43,0769"
2849,2914,Actinopterygii,Siluriformes,Kronichthys,"-22,5689","-43,3819"
2473,2516,Actinopterygii,Siluriformes,Loricariichthys,"-21,63","-42,0345"
2404,2447,Actinopterygii,Siluriformes,Neoplecostomus,"-20,9084","-41,8613"
2905,2972,Actinopterygii,Siluriformes,Pimelodus,"-21,5772","-41,5772"
2854,2919,Actinopterygii,Siluriformes,Kronichthys,"-22,5858","-43,4383"
4536,4636,Characiformes,Characidae,Sem informaçao,"-22,5867","-43,1842"
4688,4788,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,2056","-41,4658"
4603,4703,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,2814","-41,6561"
5061,5172,Characiformes,Characidae,Astyanax bimaculatus,"-22,3708","-41,7869"
4858,4963,Characiformes,Characidae,Astyanax hastatus,"-22,6667","-43,8333"
2765,2815,Actinopterygii,Siluriformes,Pareiorhaphis,"-22,4989","-42,5097"
4869,4974,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,6667","-43,8333"
2964,3031,Actinopterygii,Siluriformes,Pimelodus,"-21,58","-42,1428"
2713,2763,Actinopterygii,Siluriformes,Loricariichthys,"-21,7485","-42,3424"
883,913,Actinopterygii,Siluriformes,Trichomycterus,"-22,415303","-42,903033"
2016,2055,Actinopterygii,Characiformes,Hoplias,"-22,6006","-43,0917"
3420,3495,Actinopterygii,Siluriformes,Microglanis,"-21,9071","-41,7129"
5215,5330,Cichliformes,Cichlidae,Cichla kelberi,"-22,63","-43,9"
3861,3951,Characiformes,Anostomidae,Leporinus copelandii,"-22,5667","-42,5667"
5229,5344,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,4108","-44,25"
4643,4743,Characiformes,Characidae,Sem informaçao,"-22,7856","-43,3117"
6465,6632,Siluriformes,Pseudopimelodidae,Microglanis nigripinnis,"-22,5667","-42,5667"
1690,1725,Actinopterygii,Siluriformes,Scleromystax,"-22,6147","-43,3889"
2820,2870,Actinopterygii,Siluriformes,Pareiorhina,"-22,454","-44,6071"
4565,4665,Characiformes,Characidae,Hyphessobrycon eques,"-22,0431","-41,2275"
5216,5331,Cichliformes,Cichlidae,Cichla kelberi,"-22,69","-43,83"
5206,5321,Cichliformes,Cichlidae,Cichla kelberi,"-22,4806","-42,2042"
2680,2730,Actinopterygii,Siluriformes,Hypostomus,"-21,6344","-42,0339"
2721,2771,Actinopterygii,Siluriformes,Hypostomus,"-21,7174","-41,924"
5150,5263,Characiformes,Characidae,Astyanax taeniatus,"-22,8867","-42,665"
4632,4732,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2561"
1335,1370,Actinopterygii,Characiformes,Leporinus,"-21,6344","-42,0339"
2745,2795,Actinopterygii,Siluriformes,Rineloricaria,"-22,4779","-42,6206"
1323,1358,Actinopterygii,Characiformes,Leporinus,"-20,9996","-41,7206"
6623,6797,Siluriformes,Pimelodidae,Steindachneridion parahybae,"-22,23","-43,42"
2548,2595,Actinopterygii,Siluriformes,Sem Informações,"-22,3972","-42,095"
2797,2847,Actinopterygii,Siluriformes,Parotocinclus,"-22,8942","-42,7941"
1846,1882,Actinopterygii,Characiformes,Characidium,"-22,4458","-42,2087"
2700,2750,Actinopterygii,Siluriformes,Loricariichthys,"-21,6347","-41,7614"
2816,2866,Actinopterygii,Siluriformes,Harttia,"-20,9994","-41,72"
5239,5354,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,5286","-43,8269"
3920,4010,Characiformes,Anostomidae,Sem informaçao,"-21,8361","-41,7394"
3358,3433,Actinopterygii,Characiformes,Prochilodus,"-21,6372","-41,7577"
4891,4997,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,8789","-42,6336"
4291,4389,Characiformes,Characidae,Astyanax bimaculatus,"-22,3003","-41,69"
4002,4097,Characiformes,Anostomidae,Sem informaçao,"-22,8917","-43,2917"
2643,2692,Actinopterygii,Siluriformes,Otothyris,"-22,237","-42,0201"
2584,2633,Actinopterygii,Siluriformes,Schizolecis,"-22,5039","-42,8931"
1811,1847,Actinopterygii,Characiformes,Characidium,"-22,4486","-42,9835"
5404,5524,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,8364","-43,4992"
1555,1590,Actinopterygii,Siluriformes,Trachelyopterus,"-21,6981","-42,2389"
5213,5328,Cichliformes,Cichlidae,Cichla kelberi,"-22,53","-44,57"
4686,4786,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2561"
3916,4006,Characiformes,Anostomidae,Leporinus copelandii,"-22,9417","-43,2083"
4551,4651,Characiformes,Characidae,Oligosarcus hepsetus,"-22,1983","-41,842"
833,863,Actinopterygii,Siluriformes,Trichomycterus,"-20,952511","-41,861317"
4916,5022,Characiformes,Characidae,Astyanax scabripinnis,"-22,1189","-43,0486"
5254,5369,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,8919","-42,5972"
4860,4965,Characiformes,Characidae,Sem informaçao,"-22,4736","-42,7606"
2513,2559,Actinopterygii,Siluriformes,Parotocinclus,"-22,226","-41,9755"
2400,2443,Actinopterygii,Siluriformes,Hypostomus,"-20,9084","-41,8613"
4805,4907,Characiformes,Characidae,Astyanax hastatus,"-22,6133","-43,4108"
1900,1939,Actinopterygii,Characiformes,Cyphocharax,"-21,7174","-41,924"
5501,5623,Cichliformes,Cichlidae,Sem informação,"-22,2872","-41,7139"
2504,2550,Actinopterygii,Siluriformes,Parotocinclus,"-22,5572","-43,2772"
5638,5764,Cichliformes,Cichlidae,Geophagus brasiliensis,"-23,3289","-44,6811"
1337,1372,Actinopterygii,Characiformes,Leporinus,"-21,6347","-41,7614"
2301,2343,Actinopterygii,Siluriformes,Pimelodella,"-21,7174","-41,924"
4738,4838,Characiformes,Characidae,Hyphessobrycon reticulatus,"-22,2","-41,4658"
2850,2915,Actinopterygii,Siluriformes,Ancistrus,"-22,6533","-43,5375"
4432,4532,Characiformes,Characidae,Hyphessobrycon eques,"-22,4164","-42,753"
1595,1630,Actinopterygii,Siluriformes,Scleromystax,"-22,0062","-41,9584"
3959,4052,Characiformes,Anostomidae,Leporinus copelandii,"-22,4661","-43,8278"
5858,5991,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,6422","-43,9425"
4714,4814,Characiformes,Characidae,Sem informaçao,"-22,2211","-41,6847"
4986,5094,Characiformes,Characidae,Sem informaçao,"-21,9336","-42,6086"
4430,4530,Characiformes,Characidae,Sem informaçao,"-22,5667","-42,5667"
5175,5288,Cichliformes,Cichlidae,Astronotus ocellatus,"-22,5622","-42,0319"
2963,3030,Actinopterygii,Siluriformes,Pimelodus,"-21,58","-42,1428"
3376,3451,Actinopterygii,Characiformes,Prochilodus,"-22,426","-42,1742"
2658,2708,Actinopterygii,Siluriformes,Hypostomus,"-22,2286","-42,9081"
5156,5269,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,9878","-43,5356"
2648,2697,Actinopterygii,Siluriformes,Schizolecis,"-22,2413","-42,088"
4576,4676,Characiformes,Characidae,Sem informaçao,"-21,3194","-41,3272"
4503,4603,Characiformes,Characidae,Astyanax scabripinnis,"-22,6003","-43,2658"
2632,2681,Actinopterygii,Siluriformes,Harttia,"-22,4079","-42,8714"
4559,4659,Characiformes,Characidae,Oligosarcus hepsetus,"-22,8333","-43,8833"
1939,1978,Actinopterygii,Characiformes,Hoplias,"-21,266","-42,1822"
1909,1948,Actinopterygii,Characiformes,Cyphocharax,"-21,6344","-42,0339"
4661,4761,Characiformes,Characidae,Sem informaçao,"-22,2319","-41,6972"
2199,2239,Actinopterygii,Siluriformes,Acentronichthys,"-22,5792","-43,434"
6071,6216,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,0242","-41,0731"
2928,2995,Actinopterygii,Siluriformes,Pimelodus,"-21,7174","-41,924"
4832,4936,Characiformes,Characidae,Sem informaçao,"-22,7131","-42,9525"
2017,2056,Actinopterygii,Characiformes,Hoplias,"-20,9994","-41,72"
2217,2257,Actinopterygii,Siluriformes,Pimelodella,"-22,2599","-41,8976"
1693,1728,Actinopterygii,Siluriformes,Scleromystax,"-22,6533","-43,5375"
2573,2620,Actinopterygii,Siluriformes,Hypostomus,"-22,4486","-42,9835"
4940,5047,Characiformes,Characidae,Bryconamericus tenuis,"-22,6211","-43,2419"
1827,1863,Actinopterygii,Characiformes,Characidium,"-22,9161","-42,6392"
5192,5306,Cichliformes,Cichlidae,Oreochromis niloticus,"-22,3364","-41,7858"
4300,4398,Characiformes,Characidae,Astyanax hastatus,"-22,9658","-43,4931"
3940,4031,Characiformes,Anostomidae,Leporinus copelandii,"-21,2667","-41,7833"
4496,4596,Characiformes,Characidae,Sem informaçao,"-22,5911","-43,0906"
5197,5311,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,2828","-41,7286"
4600,4700,Characiformes,Characidae,Astyanax hastatus,"-22,8633","-43,745"
2190,2230,Actinopterygii,Siluriformes,Rhamdia,"-21,6981","-42,2389"
2936,3003,Actinopterygii,Siluriformes,Pimelodus,"-21,6347","-41,7614"
6022,6159,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,287","-41,714"
1792,1828,Actinopterygii,Characiformes,Characidium,"-22,404","-42,2352"
1543,1578,Actinopterygii,Siluriformes,Glanidium,"-21,6372","-41,7577"
5155,5268,Cichliformes,Cichlidae,Cichla kelberi,"-22,6508","-42,3917"
1945,1984,Actinopterygii,Characiformes,Hoplias,"-21,8","-41,5846"
4312,4410,Characiformes,Characidae,Astyanax hastatus,"-22,9706","-43,4817"
4347,4445,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,5661","-42,1372"
4729,4829,Characiformes,Characidae,Oligosarcus hepsetus,"-22,2994","-41,6895"
5912,6047,Characiformes,Erythrinidae,Hoplias malabaricus,"-21,1917","-41,5558"
5064,5175,Characiformes,Characidae,Oligosarcus hepsetus,"-22,8408","-43,6089"
4929,5035,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,0242","-41,0731"
2893,2960,Actinopterygii,Siluriformes,Loricariichthys,"-22,6711","-43,7531"
1845,1881,Actinopterygii,Characiformes,Characidium,"-22,404","-42,2352"
3930,4021,Characiformes,Anostomidae,Sem informaçao,"-22,275","-42,7583"
3982,4077,Characiformes,Anostomidae,Leporinus copelandii,"-22,2667","-42,75"
865,895,Actinopterygii,Siluriformes,Listrura,"-22,433333","-42,05"
2360,2403,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,5494","-43,3039"
2971,3038,Actinopterygii,Siluriformes,Pimelodus,"-21,6344","-42,0339"
2631,2680,Actinopterygii,Siluriformes,Schizolecis,"-22,2357","-42,9042"
4607,4707,Characiformes,Characidae,Astyanax taeniatus,"-22,9683","-43,4942"
2390,2433,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,2975","-42,5417"
2589,2638,Actinopterygii,Siluriformes,Schizolecis,"-22,4936","-42,9083"
4588,4688,Characiformes,Characidae,Sem informaçao,"-22,5792","-43,434"
6213,6363,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,3708","-41,7869"
4819,4923,Characiformes,Characidae,Sem informaçao,"-22,6211","-43,2419"
1353,1388,Actinopterygii,Characiformes,Leporinus,"-20,9994","-41,72"
5088,5200,Characiformes,Characidae,Sem informaçao,"-22,5869","-43,4072"
1994,2033,Actinopterygii,Characiformes,Hoplias,"-22,3014","-41,6931"
920,950,Actinopterygii,Siluriformes,Trichomycterus,"-22,514722","-43,754167"
1696,1731,Actinopterygii,Siluriformes,Scleromystax,"-22,5925","-43,414"
4322,4420,Characiformes,Characidae,Sem informaçao,"-22,5439","-42,2781"
4575,4675,Characiformes,Characidae,Sem informaçao,"-22,1189","-43,0486"
4326,4424,Characiformes,Characidae,Astyanax intermedius,"-22,8419","-42,156"
6421,6584,Siluriformes,Pseudopimelodidae,Microglanis nigripinnis,"-22,5667","-42,5667"
1658,1693,Actinopterygii,Siluriformes,Scleromystax,"-22,4517","-43,2072"
1565,1600,Actinopterygii,Siluriformes,Glanidium,"-21,9071","-41,7129"
4443,4543,Characiformes,Characidae,Hyphessobrycon reticulatus,"-22,6231","-43,2306"
2380,2423,Actinopterygii,Siluriformes,Imparfinis,"-22,5591","-42,3334"
3943,4034,Characiformes,Anostomidae,Leporinus copelandii,"-22,8333","-43,8833"
1553,1588,Actinopterygii,Siluriformes,Glanidium,"-21,63","-42,0345"
2966,3033,Actinopterygii,Siluriformes,Steindachneridion,"-21,2128","-41,9314"
6098,6245,Gymnotiformes,Hypopomidae,Brachyhypopomus janeiroensis,"-22,2956","-41,8767"
5002,5111,Characiformes,Characidae,Astyanax bimaculatus,"-22,4248","-41,8296"
2414,2457,Actinopterygii,Siluriformes,Parotocinclus,"-21,8106","-41,6336"
946,980,Actinopterygii,Siluriformes,Trichomycterus,"-22,613331","-43,42778"
2406,2449,Actinopterygii,Siluriformes,Hypostomus,"-21,2679","-42,1684"
4669,4769,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,1872","-41,3975"
2385,2428,Actinopterygii,Siluriformes,Rhamdia,"-22,5324","-43,8183"
4431,4531,Characiformes,Characidae,Sem informaçao,"-22,4325","-42,933"
6625,6799,Siluriformes,Pimelodidae,Steindachneridion parahybae,"-21,54","-42,16"
1787,1823,Actinopterygii,Characiformes,Characidium,"-21,8","-41,5846"
2427,2470,Actinopterygii,Siluriformes,Hypostomus,"-21,5772","-41,5772"
2515,2561,Actinopterygii,Siluriformes,Hypostomus,"-22,2322","-41,9372"
5016,5125,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,3708","-41,7869"
2277,2318,Actinopterygii,Siluriformes,Rhamdia,"-22,2415","-42,086"
4795,4896,Characiformes,Characidae,Deuterodon pedri,"-22,5886","-42,6033"
2328,2370,Actinopterygii,Siluriformes,Pimelodella,"-22,5829","-42,5752"
2407,2450,Actinopterygii,Siluriformes,Parotocinclus,"-21,9647","-41,8361"
1858,1894,Actinopterygii,Characiformes,Characidium,"-22,8942","-42,7941"
3828,3918,Characiformes,Anostomidae,Leporinus copelandii,"-22,2956","-41,8767"
3362,3437,Actinopterygii,Characiformes,Prochilodus,"-21,63","-42,0345"
6663,6839,Siluriformes,Pimelodidae,Steindachneridion parahybae,"-21,21","-41,93"
3365,3440,Actinopterygii,Characiformes,Prochilodus,"-21,63","-42,0345"
2729,2779,Actinopterygii,Siluriformes,Hypostomus,"-21,58","-42,1428"
4597,4697,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,2666","-41,8586"
4495,4595,Characiformes,Characidae,Sem informaçao,"-22,5867","-43,1842"
1892,1931,Actinopterygii,Characiformes,Cyphocharax,"-21,6981","-42,2389"
1650,1685,Actinopterygii,Siluriformes,Corydoras,"-22,233","-42,0356"
2487,2533,Actinopterygii,Siluriformes,Kronichthys,"-22,5792","-43,434"
2428,2471,Actinopterygii,Siluriformes,Loricariichthys,"-21,5772","-41,5772"
5789,5921,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,9167","-43,4167"
4909,5015,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2558"
2525,2571,Actinopterygii,Siluriformes,Hypostomus,"-22,2322","-41,9372"
4853,4958,Characiformes,Characidae,Astyanax bimaculatus,"-22,6667","-43,8333"
2805,2855,Actinopterygii,Siluriformes,Schizolecis,"-22,5342","-43,0386"
4472,4572,Characiformes,Characidae,Astyanax giton,"-22,5239","-43,8203"
5503,5625,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,287","-41,714"
4492,4592,Characiformes,Characidae,Sem informaçao,"-22,5989","-43,1464"
5034,5144,Characiformes,Characidae,Sem informaçao,"-22,0428","-43,2083"
4932,5038,Characiformes,Characidae,Astyanax bimaculatus,"-22,3708","-41,7869"
2599,2648,Actinopterygii,Siluriformes,Hypostomus,"-21,7174","-41,924"
2914,2981,Actinopterygii,Siluriformes,Pimelodus,"-21,6372","-41,7577"
1653,1688,Actinopterygii,Siluriformes,Corydoras,"-22,237","-42,0201"
838,868,Actinopterygii,Siluriformes,Trichomycterus,"-21,263881","-42,176161"
942,975,Actinopterygii,Siluriformes,Trichomycterus,"-22,466667","-44,33333"
2775,2825,Actinopterygii,Siluriformes,Rineloricaria,"-22,3475","-42,3191"
864,894,Actinopterygii,Siluriformes,Listrura,"-22,716667","-42,083333"
2842,2907,Actinopterygii,Siluriformes,Hypostomus,"-21,6344","-42,0339"
2836,2901,Actinopterygii,Siluriformes,Ancistrus,"-22,575","-43,3636"
5863,5996,Characiformes,Erythrinidae,Hoplerythrinus unitaeniatus,"-22,4325","-42,933"
5790,5922,Characiformes,Erythrinidae,Hoplerythrinus unitaeniatus,"-21,9447","-41,4692"
5878,6012,Characiformes,Erythrinidae,Hoplias malabaricus,"-21,1917","-41,5558"
4946,5053,Characiformes,Characidae,Oligosarcus hepsetus,"-22,0762","-41,153"
5273,5388,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,0089","-42,6456"
3356,3431,Actinopterygii,Characiformes,Prochilodus,"-21,63","-42,0345"
1328,1363,Actinopterygii,Characiformes,Leporinus,"-21,7174","-41,924"
3879,3969,Characiformes,Anostomidae,Sem informaçao,"-21,74","-41,3331"
5574,5699,Cichliformes,Cichlidae,Crenicichla lacustris,"-21,4547","-41,4131"
1782,1818,Actinopterygii,Characiformes,Characidium,"-21,23","-42,0933"
1618,1653,Actinopterygii,Siluriformes,Hoplosternum,"-21,6981","-42,2389"
4664,4764,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,1606","-41,6669"
2697,2747,Actinopterygii,Siluriformes,Parotocinclus,"-21,6347","-41,7614"
4547,4647,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,2033","-41,8486"
2709,2759,Actinopterygii,Siluriformes,Hypostomus,"-21,7485","-42,3424"
2440,2483,Actinopterygii,Siluriformes,Rineloricaria,"-21,6372","-41,7577"
4758,4858,Characiformes,Characidae,Sem informaçao,"-22,6211","-43,2419"
2681,2731,Actinopterygii,Siluriformes,Loricariichthys,"-21,6344","-42,0339"
4336,4434,Characiformes,Characidae,Astyanax parahybae,"-22,6808","-42,3253"
5358,5478,Cichliformes,Cichlidae,Crenicichla lacustris,"-21,1917","-41,5558"
